review_id,course_id,review_text,rating,professor,date,source
CMSC131_391,CMSC131,"Yoon is nice person, but should not be teaching this class especially. Projects are easy but exams are unfair and completely unrelated to any other work we do in the class. Most multiple choice questions are on random niche things that he talked about for 30 seconds and have one bullet point on a random lecture slide. He tests on things beyond the scope of 131, such as sorting algorithms. He also gets into convoluted explanations of topics that do not help with understanding the topic add hand. Avoid yoon if possible, especially for 131. If you have him be sure to go over all the lecture slides before exams/quizzes and do your own research on things that are not fully explained in the slides.",2,Ilchul Yoon,2025-05-01T17:48:43.146579Z,PlanetTerp
CMSC131_390,CMSC131,Great TA,5,Hana Chitsaz,2025-04-28T17:28:46.934187Z,PlanetTerp
CMSC131_389,CMSC131,"Incredibly well-dressed, professional TA. I originally thought Yoon's 131 would be difficult, but he made it extremely approachable for me. He is very helpful during office hours and quite knowledgeable on the content. Would take a class with him again! (5 stars for him, probably 3 for Yoon).",5,Aatish Gupta,2025-04-26T03:51:48.094409Z,PlanetTerp
CMSC131_388,CMSC131,"i cant believe i pay to go to university and this is the quality teaching i get, i was passionate about coding and computers, *was,* honestly i just dont care anymore, everyones failing, i accepted it and am moving on",1,Ilchul Yoon,2025-04-25T12:13:55.013160Z,PlanetTerp
CMSC131_387,CMSC131,"I have no idea what grade to expect since im just relying on the curve. Guys im just so extremely stressed because of these exams they are the most obscure edge cases and/or have nothing to do with the practice exams. Other reviews say hes nice, if he was nice, he wouldnt write his exams like this, he wouldnt cause so many people so much stress. Other reviews mention that hes not that bad, maybe for you, but a vast majority of people struggle immensely with his courses. I dont know what to do to succeed in this class, no one i talk to does in any of his classes. He isnt nice. I never wouldve taken this course if I knew how this would go, please stay away from any class he teaches",1,Ilchul Yoon,2025-04-25T11:35:07.777485Z,PlanetTerp
CMSC131_386,CMSC131,"HANDS DOWN BEST TA EVER. Although her name is long, she is a great TA. She is really great at explaining concepts with these amazing gel pens. Every time I feel the notes I get the knowledge. She is very intelligent and makes a great ta. SCOOOOOTER on Meena!",5,Meenakshi Rama Subramanian,2025-04-24T01:55:25.194046Z,PlanetTerp
CMSC131_385,CMSC131,"This is supposed to be the *INTRO* comp sci course, and I have spoken with people who already finished CMSC 351 with another professor and they talk how Yoon is the most difficult professor they have had at UMD. Do *not* take him for a class. If you have hours of free time to learn everything possible about Java then you may do okay, but this isn't my only class and I'm incredibly stressed. I do the projects and practice exams, but the practice exams/quizzes sometimes are not related to the actual quiz/exam at all. The projects are fine, but these exams are brutal. Avoid for your own sake, for your mental health and GPA, do not take him.",1,Ilchul Yoon,2025-04-19T13:08:14.775850Z,PlanetTerp
CMSC131_384,CMSC131,"I'm not gonna lie, if you're a beginner or freshman that's genuinely interested in learning CS avoid this man at all costs. He will destroy your GPA and hopes of moving on to the next class in a heartbeat. I'm a competitive coder and have been coding for a little 2 years and this classes exams and quizzes make me lose my sanity. I've never seen a ""beginner-friendly"" class has a quiz 2 average of a 53% like seriously? anyways he's a nice dude and is very lenient with letting you make up exams but aside for that he's arguably one of the worst professors you'll ever have at UMD. Projects are easy, labs also make 0 sense as well so good luck passing your public tests.",1,Ilchul Yoon,2025-04-18T09:23:45.976048Z,PlanetTerp
CMSC131_383,CMSC131,"Idk what these reviews are on about. Yoon is a good professor who gives tons of information during the lectures, makes jokes, asks questions, etc. His exams and quizzes ARE hard I agree, but he's a pretty flexible grader and he definitely prepares people for both the quizzes and the exams by providing study guides for the students and telling us what will be on the exam. If you don't get a C in this class (and I am sure many want at least a B-), it's your fault for not putting in effort and time to studying for a STEM class. It's only going to get harder from here on, and I feel Yoon has prepared us adequately.

The projects take up more of your final grade anyway, and he's given tons of time to write 100 lines of code. One project had a MONTH to do it, and it was based on code we already had in a previous project!",5,Ilchul Yoon,2025-04-14T16:18:36.989116Z,PlanetTerp
CMSC131_382,CMSC131,if this is your first coding class and you got him you are cooked just letting you know in advance.,1,Ilchul Yoon,2025-04-04T05:58:13.107106Z,PlanetTerp
CMSC131_381,CMSC131,"As a person, he is nice. However, as a professor, I have to be plain and unbiased: he is not good! If you are reading this and have the chance to prepare, please do so in advance as soon as possible. His quizzes are difficult, but the exams are even worse than the quizzes. If you can't change your professor, make sure to prepare well in advance. But if you have the option, I strongly recommend avoiding him, or you will regret it later.",1,Ilchul Yoon,2025-04-04T05:56:54.159919Z,PlanetTerp
CMSC131_380,CMSC131,One thing I'm gonna say is every one star review you see here is true or even worse depending how much you are okay with loads of stress and unbearable exams.,1,Ilchul Yoon,2025-04-04T05:52:59.257049Z,PlanetTerp
CMSC131_379,CMSC131,"if you have him, just know that every one-star review you see here is true and even worse.",1,Ilchul Yoon,2025-04-04T05:50:21.049516Z,PlanetTerp
CMSC131_378,CMSC131,"if you have him, you are in big trouble. Every one-star review you see here it's even worse than that!! and if you have no coding background imma just say you gonna go in som deep stress for sure.",1,Ilchul Yoon,2025-04-04T05:48:09.267471Z,PlanetTerp
CMSC131_377,CMSC131,"Elias was such a nice professor to have during my first semester of college. He teaches things well, is pretty funny and I usually felt prepared for exams. He’s also pretty young so it feels like he actually remembers what it’s like to be a student. He also set aside special office ours to talk about mental health with his students so it seems like he actually does care about his students. I unfortunately couldn’t take him for 132 because the seats filled up instantly which should tell you how good he was.",5,Elias Gonzalez,2025-04-03T04:04:21.028995Z,PlanetTerp
