review_id,course_id,review_text,rating,professor,date,review_year,source,is_recent,evidence_weight
CMSC351_358,CMSC351,Living proof that a smart professor and a good professor are two different things. Avoid him at all costs. I repeat. All costs.,1,Clyde Kruskal,2025-12-25T19:02:43.673533Z,2025,PlanetTerp,1,1.0
CMSC351_357,CMSC351,"This was overall a pretty great class and I would highly recommend Justin. The break down was: 1/6 - 10 Homework Assignments (1 a week apart from exam weeks) 3/6 - 3 Midterm Exams 2/6 - 1 Final Exam The homework's often had a few problems which were more difficult than what you would see on an exam, but doing them really helped you learn the material and made sure you really understood what was being taught. The exams themselves were very fair. There was never any problem which was a complete curve ball, and if you understood the material, they were very doable. He also posts very detailed hand written lecture notes, so even if you miss class, you can easily just look at the notes. I overall found this class to pretty interesting and I thought Justin did a great job explaining the concepts during lecture.",4,Justin Wyss-Gallifent,2025-12-23T20:48:36.839723Z,2025,PlanetTerp,1,1.0
CMSC351_356,CMSC351,"I know its said quite often but Justin really is a great lecturer. Even at 8 am, he did a great job at explaining concepts and his notes are really great. The exams were a bit difficult, not because of the content being difficult but just because small mistakes have a lot of weight for your exam and its hard to get partial credit on objective solutions. Even so, his notes were concise enough that you could study for an exam fairly easily and he also gave many hints in the class before the exam as to what was on it and what to prepare for. He also truly cares about every student in the class and even went as far to give a curve for the final grade cutoffs which really helped. He took note of how long people were taking on the final and put that in consideration which was also great. Even though a large portion of the final grades were exams (50% exams, 33% final), its definitely possible to come out with a good grade in the class with not too much effort.",5,Justin Wyss-Gallifent,2025-12-23T18:25:10.016364Z,2025,PlanetTerp,1,1.0
CMSC351_355,CMSC351,He's just the GOAT. Show up to lecture cause he's really good.,5,Justin Wyss-Gallifent,2025-12-22T14:22:02.896514Z,2025,PlanetTerp,1,1.0
CMSC351_354,CMSC351,very nice guy good at explaining stuff. only bad thing is the pacing of the content,5,Justin Wyss-Gallifent,2025-12-20T21:16:00.227063Z,2025,PlanetTerp,1,1.0
CMSC351_353,CMSC351,"The worst professor i've ever had. This is the only time I have left a review and it's to tell you not to take her, her exams are unreasonably hard and barely reflect the material for 30% of the questions. The average on the exams is a C and she does not curve. If you miss class her notes are useless, and the homework's are grades very harshly. I am getting an B+ but this is still the worst teacher ever. The basics of this class shouldn't even be that hard looking back but she teaches and tests in such a way that it is nearly impossible to get a good grade.",1,Ting Jiang,2025-12-17T21:18:50.202668Z,2025,PlanetTerp,1,1.0
CMSC351_352,CMSC351,"Worst professor I have ever taken. His handwriting is atrocious and unreadable. His course consists of 5 year old videos and random math theorists. This class is basically all self taught. The exams are extremely difficult and the rubric is very unreasonable. If you don't know how to answer the question leaving it blank is the best answer. Based off the rubric you are either completely right, very close to correct, or wrong and receive no credit. Do not take him.",1,Clyde Kruskal,2025-12-13T01:24:44.048569Z,2025,PlanetTerp,1,1.0
CMSC351_351,CMSC351,"The absolute Michael Jordan of TAs. He knows this course inside and out, and could 100000% take it over himself. Without him, I would have been lost in the sauce. He is the sole reason why I willed myself to class every week. I am truly appreciative of him and his work throughout this semester, and highly recommend him not only as a TA, but as a role model.",5,Andrew Xu,2025-11-19T23:54:51.677228Z,2025,PlanetTerp,1,1.0
CMSC351_350,CMSC351,"He is an excellent professor who puts genuine effort into explaining algorithmic concepts clearly and provides decent learning resources. His lectures are engaging, he communicates effectively and maintains the class’s attention without being monotonous. However, his exams and homework assignments can be quite difficult, and his grading tends to be strict. He places strong emphasis on understanding and accurately tracing his pseudocode for algorithms. Overall, the course is challenging, striking a balance that makes it a rewarding learning experience.",3,Justin Wyss-Gallifent,2025-11-11T06:06:27.469030Z,2025,PlanetTerp,1,1.0
CMSC351_349,CMSC351,"This is my first time ever writing a review, but DO NOT TAKE HIS CLASS. You will find out midterm topics a week before the exam, if he even tells you when they are. Get ready to just learn through super old videos, but if you can manage learning through just those you should be okay. But no he's actually the worst so avoid at all costs.",1,Clyde Kruskal,2025-10-30T22:52:19.341980Z,2025,PlanetTerp,1,1.0
